Event ID,country,country_txt
1450,147,Nigeria
1451,147,Nigeria
1452,95,Iraq
1453,95,Iraq
1454,209,Turkey
1455,97,Israel
1456,4,Afghanistan
1457,4,Afghanistan
1458,4,Afghanistan
1459,153,Pakistan
1460,200,Syria
1461,147,Nigeria
1462,4,Afghanistan
1463,160,Philippines
1464,182,Somalia
1465,160,Philippines
1466,160,Philippines
1467,214,Ukraine
1468,113,Libya
1469,195,Sudan
1470,195,Sudan
1471,75,Germany
1472,4,Afghanistan
1473,4,Afghanistan
1474,95,Iraq
1475,95,Iraq
1476,45,Colombia
1477,173,Saudi Arabia
1478,173,Saudi Arabia
1479,4,Afghanistan
1480,160,Philippines
1481,95,Iraq
1482,95,Iraq
1483,95,Iraq
1484,113,Libya
1485,4,Afghanistan
1486,4,Afghanistan
1487,195,Sudan
1488,195,Sudan
1489,153,Pakistan
1490,160,Philippines
1491,153,Pakistan
1492,92,India
1493,4,Afghanistan
1494,4,Afghanistan
1495,209,Turkey
1496,160,Philippines
1497,209,Turkey
1498,130,Mexico
1499,19,Bangladesh
1500,160,Philippines
1501,200,Syria
1502,95,Iraq
1503,95,Iraq
1504,95,Iraq
1505,45,Colombia
1506,45,Colombia
1507,113,Libya
1508,147,Nigeria
1509,182,Somalia
1510,123,Mali
1511,160,Philippines
1512,209,Turkey
1513,209,Turkey
1514,92,India
1515,4,Afghanistan
1516,95,Iraq
1517,153,Pakistan
1518,4,Afghanistan
1519,4,Afghanistan
1520,92,India
1521,155,West Bank and Gaza Strip
1522,155,West Bank and Gaza Strip
1523,155,West Bank and Gaza Strip
1524,173,Saudi Arabia
1525,60,Egypt
1526,160,Philippines
1527,4,Afghanistan
1528,60,Egypt
1529,153,Pakistan
1530,4,Afghanistan
1531,209,Turkey
1532,4,Afghanistan
1533,4,Afghanistan
1534,153,Pakistan
1535,37,Cameroon
1536,95,Iraq
1537,95,Iraq
1538,4,Afghanistan
1539,95,Iraq
1540,95,Iraq
1541,45,Colombia
1542,160,Philippines
1543,113,Libya
1544,160,Philippines
1545,228,Yemen
1546,228,Yemen
1547,228,Yemen
1548,95,Iraq
1549,95,Iraq
1550,95,Iraq
1551,200,Syria
1552,4,Afghanistan
1553,209,Turkey
1554,209,Turkey
1555,160,Philippines
1556,209,Turkey
1557,214,Ukraine
1558,113,Libya
1559,95,Iraq
1560,153,Pakistan
1561,4,Afghanistan
1562,4,Afghanistan
1563,4,Afghanistan
1564,153,Pakistan
1565,153,Pakistan
1566,92,India
1567,160,Philippines
1568,160,Philippines
1569,229,Democratic Republic of the Congo
1570,229,Democratic Republic of the Congo
1571,95,Iraq
1572,95,Iraq
1573,95,Iraq
1574,95,Iraq
1575,95,Iraq
1576,95,Iraq
1577,95,Iraq
1578,160,Philippines
1579,153,Pakistan
1580,153,Pakistan
1581,182,Somalia
1582,228,Yemen
1583,123,Mali
1584,160,Philippines
1585,217,United States
1586,147,Nigeria
1587,147,Nigeria
1588,147,Nigeria
1589,147,Nigeria
1590,34,Burundi
1591,95,Iraq
1592,4,Afghanistan
1593,4,Afghanistan
1594,205,Thailand
1595,19,Bangladesh
1596,4,Afghanistan
1597,96,Ireland
1598,92,India
1599,160,Philippines
1600,137,Mozambique
1601,137,Mozambique
1602,160,Philippines
1603,60,Egypt
1604,147,Nigeria
1605,43,Chile
1606,153,Pakistan
1607,153,Pakistan
1608,95,Iraq
1609,4,Afghanistan
1610,95,Iraq
1611,4,Afghanistan
1612,4,Afghanistan
1613,4,Afghanistan
1614,95,Iraq
1615,95,Iraq
1616,95,Iraq
1617,95,Iraq
1618,95,Iraq
1619,95,Iraq
1620,95,Iraq
1621,95,Iraq
1622,160,Philippines
1623,160,Philippines
1624,160,Philippines
1625,205,Thailand
1626,205,Thailand
1627,205,Thailand
1628,205,Thailand
1629,205,Thailand
1630,205,Thailand
1631,205,Thailand
1632,4,Afghanistan
1633,147,Nigeria
1634,153,Pakistan
1635,153,Pakistan
1636,123,Mali
1637,123,Mali
1638,229,Democratic Republic of the Congo
1639,229,Democratic Republic of the Congo
1640,34,Burundi
1641,228,Yemen
1642,92,India
1643,92,India
1644,205,Thailand
1645,182,Somalia
1646,205,Thailand
1647,160,Philippines
1648,153,Pakistan
1649,92,India
1650,137,Mozambique
1651,137,Mozambique
1652,137,Mozambique
1653,92,India
1654,92,India
1655,160,Philippines
1656,153,Pakistan
1657,102,Jordan
1658,95,Iraq
1659,95,Iraq
1660,95,Iraq
1661,95,Iraq
1662,4,Afghanistan
1663,4,Afghanistan
1664,95,Iraq
1665,95,Iraq
1666,95,Iraq
1667,95,Iraq
1668,95,Iraq
1669,45,Colombia
1670,4,Afghanistan
1671,205,Thailand
1672,205,Thailand
1673,195,Sudan
1674,92,India
1675,4,Afghanistan
1676,113,Libya
1677,60,Egypt
1678,147,Nigeria
1679,147,Nigeria
1680,147,Nigeria
1681,155,West Bank and Gaza Strip
1682,153,Pakistan
1683,34,Burundi
1684,147,Nigeria
1685,173,Saudi Arabia
1686,160,Philippines
1687,4,Afghanistan
1688,92,India
1689,153,Pakistan
1690,209,Turkey
1691,45,Colombia
1692,95,Iraq
1693,95,Iraq
1694,95,Iraq
1695,95,Iraq
1696,95,Iraq
1697,160,Philippines
1698,160,Philippines
1699,95,Iraq
1700,95,Iraq
1701,228,Yemen
1702,4,Afghanistan
1703,4,Afghanistan
1704,153,Pakistan
1705,113,Libya
1706,198,Sweden
1707,147,Nigeria
1708,155,West Bank and Gaza Strip
1709,155,West Bank and Gaza Strip
1710,155,West Bank and Gaza Strip
1711,155,West Bank and Gaza Strip
1712,153,Pakistan
1713,155,West Bank and Gaza Strip
1714,97,Israel
1715,92,India
1716,92,India
1717,182,Somalia
1718,182,Somalia
1719,160,Philippines
1720,173,Saudi Arabia
1721,603,United Kingdom
1722,153,Pakistan
1723,37,Cameroon
1724,123,Mali
1725,167,Russia
1726,45,Colombia
1727,45,Colombia
1728,95,Iraq
1729,95,Iraq
1730,95,Iraq
1731,182,Somalia
1732,182,Somalia
1733,4,Afghanistan
1734,95,Iraq
1735,95,Iraq
1736,95,Iraq
1737,95,Iraq
1738,95,Iraq
1739,4,Afghanistan
1740,4,Afghanistan
1741,153,Pakistan
1742,4,Afghanistan
1743,195,Sudan
1744,113,Libya
1745,182,Somalia
1746,153,Pakistan
1747,147,Nigeria
1748,155,West Bank and Gaza Strip
1749,95,Iraq
1750,95,Iraq
1751,4,Afghanistan
1752,4,Afghanistan
1753,214,Ukraine
1754,34,Burundi
1755,34,Burundi
1756,34,Burundi
1757,113,Libya
1758,205,Thailand
1759,173,Saudi Arabia
1760,45,Colombia
1761,45,Colombia
1762,45,Colombia
1763,160,Philippines
1764,92,India
1765,92,India
1766,92,India
1767,209,Turkey
1768,92,India
1769,137,Mozambique
1770,137,Mozambique
1771,98,Italy
1772,182,Somalia
1773,160,Philippines
1774,160,Philippines
1775,160,Philippines
1776,95,Iraq
1777,95,Iraq
1778,95,Iraq
1779,95,Iraq
1780,160,Philippines
1781,160,Philippines
1782,160,Philippines
1783,228,Yemen
1784,4,Afghanistan
1785,95,Iraq
1786,95,Iraq
1787,95,Iraq
1788,95,Iraq
1789,95,Iraq
1790,95,Iraq
1791,95,Iraq
1792,95,Iraq
1793,4,Afghanistan
1794,4,Afghanistan
1795,4,Afghanistan
1796,113,Libya
1797,92,India
1798,60,Egypt
1799,92,India
1800,160,Philippines
1801,209,Turkey
1802,209,Turkey
1803,209,Turkey
1804,209,Turkey
1805,209,Turkey
1806,209,Turkey
1807,209,Turkey
1808,4,Afghanistan
1809,92,India
1810,4,Afghanistan
1811,92,India
1812,92,India
1813,4,Afghanistan
1814,160,Philippines
1815,182,Somalia
1816,160,Philippines
1817,153,Pakistan
1818,92,India
1819,92,India
1820,228,Yemen
1821,92,India
1822,214,Ukraine
1823,155,West Bank and Gaza Strip
1824,209,Turkey
1825,153,Pakistan
1826,153,Pakistan
1827,153,Pakistan
1828,113,Libya
1829,95,Iraq
1830,95,Iraq
1831,95,Iraq
1832,95,Iraq
1833,228,Yemen
1834,95,Iraq
1835,95,Iraq
1836,92,India
1837,113,Libya
1838,4,Afghanistan
1839,153,Pakistan
1840,213,Uganda
1841,198,Sweden
1842,160,Philippines
1843,160,Philippines
1844,92,India
1845,205,Thailand
1846,4,Afghanistan
1847,4,Afghanistan
1848,4,Afghanistan
1849,92,India
1850,205,Thailand
1851,153,Pakistan
1852,173,Saudi Arabia
1853,92,India
1854,153,Pakistan
1855,228,Yemen
1856,228,Yemen
1857,137,Mozambique
1858,195,Sudan
1859,209,Turkey
1860,214,Ukraine
1861,113,Libya
1862,160,Philippines
1863,160,Philippines
1864,95,Iraq
1865,95,Iraq
1866,95,Iraq
1867,95,Iraq
1868,160,Philippines
1869,160,Philippines
1870,160,Philippines
1871,209,Turkey
1872,113,Libya
1873,95,Iraq
1874,95,Iraq
1875,95,Iraq
1876,95,Iraq
1877,95,Iraq
1878,95,Iraq
1879,95,Iraq
1880,205,Thailand
1881,113,Libya
1882,4,Afghanistan
1883,153,Pakistan
1884,182,Somalia
1885,182,Somalia
1886,153,Pakistan
1887,209,Turkey
1888,155,West Bank and Gaza Strip
1889,95,Iraq
1890,95,Iraq
1891,95,Iraq
1892,160,Philippines
1893,4,Afghanistan
1894,60,Egypt
1895,228,Yemen
1896,19,Bangladesh
1897,4,Afghanistan
1898,603,United Kingdom
1899,217,United States
1900,228,Yemen
1901,228,Yemen
1902,37,Cameroon
1903,37,Cameroon
1904,123,Mali
1905,153,Pakistan
1906,153,Pakistan
1907,153,Pakistan
1908,153,Pakistan
1909,95,Iraq
1910,95,Iraq
1911,95,Iraq
1912,95,Iraq
1913,95,Iraq
1914,4,Afghanistan
1915,4,Afghanistan
1916,4,Afghanistan
1917,113,Libya
1918,4,Afghanistan
1919,153,Pakistan
1920,153,Pakistan
1921,183,South Africa
1922,209,Turkey
1923,153,Pakistan
1924,153,Pakistan
1925,155,West Bank and Gaza Strip
1926,155,West Bank and Gaza Strip
1927,155,West Bank and Gaza Strip
1928,155,West Bank and Gaza Strip
1929,153,Pakistan
1930,92,India
1931,160,Philippines
1932,92,India
1933,107,Kyrgyzstan
1934,228,Yemen
1935,92,India
1936,153,Pakistan
1937,160,Philippines
1938,95,Iraq
1939,95,Iraq
1940,95,Iraq
1941,95,Iraq
1942,160,Philippines
1943,95,Iraq
1944,95,Iraq
1945,92,India
1946,92,India
1947,92,India
1948,92,India
1949,4,Afghanistan
1950,228,Yemen
1951,95,Iraq
1952,4,Afghanistan
1953,95,Iraq
1954,95,Iraq
1955,182,Somalia
1956,92,India
1957,75,Germany
1958,182,Somalia
1959,160,Philippines
1960,153,Pakistan
1961,113,Libya
1962,92,India
1963,60,Egypt
1964,200,Syria
1965,200,Syria
1966,200,Syria
1967,19,Bangladesh
1968,4,Afghanistan
1969,200,Syria
1970,95,Iraq
1971,95,Iraq
1972,95,Iraq
1973,160,Philippines
1974,160,Philippines
1975,95,Iraq
1976,209,Turkey
1977,209,Turkey
1978,53,Cyprus
1979,92,India
1980,153,Pakistan
1981,205,Thailand
1982,95,Iraq
1983,95,Iraq
1984,95,Iraq
1985,34,Burundi
1986,155,West Bank and Gaza Strip
1987,153,Pakistan
1988,160,Philippines
1989,92,India
1990,92,India
1991,92,India
1992,182,Somalia
1993,4,Afghanistan
1994,34,Burundi
1995,60,Egypt
1996,228,Yemen
1997,155,West Bank and Gaza Strip
1998,4,Afghanistan
1999,155,West Bank and Gaza Strip
2000,155,West Bank and Gaza Strip
2001,200,Syria
2002,182,Somalia
2003,113,Libya
2004,4,Afghanistan
2005,4,Afghanistan
2006,4,Afghanistan
2007,160,Philippines
2008,113,Libya
2009,95,Iraq
2010,95,Iraq
2011,95,Iraq
2012,95,Iraq
2013,95,Iraq
2014,95,Iraq
2015,113,Libya
2016,95,Iraq
2017,95,Iraq
2018,95,Iraq
2019,95,Iraq
2020,113,Libya
2021,228,Yemen
2022,228,Yemen
2023,228,Yemen
2024,228,Yemen
2025,160,Philippines
2026,200,Syria
2027,34,Burundi
2028,34,Burundi
2029,4,Afghanistan
2030,147,Nigeria
2031,603,United Kingdom
2032,214,Ukraine
2033,214,Ukraine
2034,214,Ukraine
2035,214,Ukraine
2036,45,Colombia
2037,92,India
2038,214,Ukraine
2039,92,India
2040,19,Bangladesh
2041,153,Pakistan
2042,4,Afghanistan
2043,45,Colombia
2044,200,Syria
2045,95,Iraq
2046,95,Iraq
2047,95,Iraq
2048,95,Iraq
2049,95,Iraq
2050,95,Iraq
2051,95,Iraq
2052,113,Libya
2053,153,Pakistan
2054,95,Iraq
2055,95,Iraq
2056,95,Iraq
2057,95,Iraq
2058,160,Philippines
2059,209,Turkey
2060,37,Cameroon
2061,92,India
2062,95,Iraq
2063,95,Iraq
2064,95,Iraq
2065,4,Afghanistan
2066,4,Afghanistan
2067,4,Afghanistan
2068,160,Philippines
2069,92,India
2070,4,Afghanistan
2071,4,Afghanistan
2072,4,Afghanistan
2073,4,Afghanistan
2074,4,Afghanistan
2075,4,Afghanistan
2076,4,Afghanistan
2077,92,India
2078,34,Burundi
2079,160,Philippines
2080,195,Sudan
2081,92,India
2082,173,Saudi Arabia
2083,153,Pakistan
2084,4,Afghanistan
2085,95,Iraq
2086,95,Iraq
2087,95,Iraq
2088,95,Iraq
2089,228,Yemen
2090,228,Yemen
2091,182,Somalia
2092,95,Iraq
2093,95,Iraq
2094,95,Iraq
2095,95,Iraq
2096,95,Iraq
2097,95,Iraq
2098,95,Iraq
2099,95,Iraq
2100,95,Iraq
2101,95,Iraq
2102,95,Iraq
2103,95,Iraq
2104,95,Iraq
2105,95,Iraq
2106,95,Iraq
2107,95,Iraq
2108,95,Iraq
2109,95,Iraq
2110,95,Iraq
2111,95,Iraq
2112,95,Iraq
2113,95,Iraq
2114,123,Mali
2115,147,Nigeria
2116,92,India
2117,160,Philippines
2118,4,Afghanistan
2119,155,West Bank and Gaza Strip
2120,4,Afghanistan
2121,4,Afghanistan
2122,160,Philippines
2123,4,Afghanistan
2124,147,Nigeria
2125,147,Nigeria
2126,147,Nigeria
2127,147,Nigeria
2128,147,Nigeria
2129,147,Nigeria
2130,92,India
2131,92,India
2132,200,Syria
2133,41,Central African Republic
2134,43,Chile
2135,182,Somalia
2136,95,Iraq
2137,95,Iraq
2138,95,Iraq
2139,95,Iraq
2140,95,Iraq
2141,95,Iraq
2142,95,Iraq
2143,95,Iraq
2144,205,Thailand
2145,95,Iraq
2146,209,Turkey
2147,209,Turkey
2148,209,Turkey
2149,4,Afghanistan
2150,92,India
2151,155,West Bank and Gaza Strip
2152,4,Afghanistan
2153,214,Ukraine
2154,4,Afghanistan
2155,106,Kuwait
2156,160,Philippines
2157,160,Philippines
2158,160,Philippines
2159,603,United Kingdom
2160,603,United Kingdom
2161,195,Sudan
2162,4,Afghanistan
2163,113,Libya
2164,4,Afghanistan
2165,45,Colombia
2166,4,Afghanistan
2167,95,Iraq
2168,95,Iraq
2169,95,Iraq
2170,95,Iraq
2171,113,Libya
2172,182,Somalia
2173,160,Philippines
2174,95,Iraq
2175,95,Iraq
2176,182,Somalia
2177,92,India
2178,160,Philippines
2179,60,Egypt
2180,60,Egypt
2181,60,Egypt
2182,96,Ireland
2183,155,West Bank and Gaza Strip
2184,228,Yemen
2185,78,Greece
2186,182,Somalia
2187,160,Philippines
2188,160,Philippines
2189,74,Georgia
2190,92,India
2191,4,Afghanistan
2192,4,Afghanistan
2193,75,Germany
2194,603,United Kingdom
2195,147,Nigeria
2196,4,Afghanistan
2197,4,Afghanistan
2198,4,Afghanistan
2199,4,Afghanistan
2200,200,Syria
2201,200,Syria
2202,200,Syria
2203,200,Syria
2204,95,Iraq
2205,95,Iraq
2206,95,Iraq
2207,95,Iraq
2208,200,Syria
2209,4,Afghanistan
2210,4,Afghanistan
2211,182,Somalia
2212,4,Afghanistan
2213,153,Pakistan
2214,153,Pakistan
2215,92,India
2216,95,Iraq
2217,95,Iraq
2218,95,Iraq
2219,95,Iraq
2220,205,Thailand
2221,205,Thailand
2222,60,Egypt
2223,160,Philippines
2224,78,Greece
2225,92,India
2226,92,India
2227,200,Syria
2228,195,Sudan
2229,195,Sudan
2230,153,Pakistan
2231,228,Yemen
2232,110,Lebanon
2233,110,Lebanon
2234,110,Lebanon
2235,142,Netherlands
2236,173,Saudi Arabia
2237,113,Libya
2238,228,Yemen
2239,95,Iraq
2240,95,Iraq
2241,95,Iraq
2242,95,Iraq
2243,153,Pakistan
2244,113,Libya
2245,4,Afghanistan
2246,182,Somalia
2247,182,Somalia
2248,4,Afghanistan
2249,95,Iraq
2250,95,Iraq
2251,95,Iraq
2252,95,Iraq
2253,209,Turkey
2254,92,India
2255,95,Iraq
2256,95,Iraq
2257,95,Iraq
2258,95,Iraq
2259,4,Afghanistan
2260,4,Afghanistan
2261,95,Iraq
2262,60,Egypt
2263,4,Afghanistan
2264,201,Taiwan
2265,92,India
2266,92,India
2267,92,India
2268,214,Ukraine
2269,75,Germany
2270,217,United States
2271,228,Yemen
2272,228,Yemen
2273,228,Yemen
2274,4,Afghanistan
2275,228,Yemen
2276,4,Afghanistan
2277,228,Yemen
2278,4,Afghanistan
2279,228,Yemen
2280,95,Iraq
2281,95,Iraq
2282,95,Iraq
2283,95,Iraq
2284,113,Libya
2285,4,Afghanistan
2286,229,Democratic Republic of the Congo
2287,4,Afghanistan
2288,95,Iraq
2289,95,Iraq
2290,95,Iraq
2291,95,Iraq
2292,95,Iraq
2293,95,Iraq
2294,95,Iraq
2295,95,Iraq
2296,182,Somalia
2297,153,Pakistan
2298,92,India
2299,113,Libya
2300,228,Yemen
2301,153,Pakistan
2302,153,Pakistan
2303,4,Afghanistan
2304,153,Pakistan
2305,95,Iraq
2306,95,Iraq
2307,200,Syria
2308,205,Thailand
2309,200,Syria
2310,200,Syria
2311,167,Russia
2312,60,Egypt
2313,92,India
2314,153,Pakistan
2315,123,Mali
2316,209,Turkey
2317,4,Afghanistan
2318,95,Iraq
2319,95,Iraq
2320,95,Iraq
2321,95,Iraq
2322,95,Iraq
2323,95,Iraq
2324,95,Iraq
2325,95,Iraq
2326,95,Iraq
2327,4,Afghanistan
2328,160,Philippines
2329,153,Pakistan
2330,4,Afghanistan
2331,160,Philippines
2332,95,Iraq
2333,95,Iraq
2334,200,Syria
2335,200,Syria
2336,160,Philippines
2337,200,Syria
2338,182,Somalia
2339,4,Afghanistan
2340,182,Somalia
2341,182,Somalia
2342,160,Philippines
2343,228,Yemen
2344,214,Ukraine
2345,153,Pakistan
2346,123,Mali
2347,60,Egypt
2348,108,Laos
2349,153,Pakistan
2350,153,Pakistan
2351,147,Nigeria
2352,92,India
2353,603,United Kingdom
2354,4,Afghanistan
2355,95,Iraq
2356,95,Iraq
2357,95,Iraq
2358,95,Iraq
2359,95,Iraq
2360,95,Iraq
2361,95,Iraq
2362,95,Iraq
2363,95,Iraq
2364,95,Iraq
2365,95,Iraq
2366,205,Thailand
2367,200,Syria
2368,153,Pakistan
2369,153,Pakistan
2370,182,Somalia
2371,228,Yemen
2372,228,Yemen
2373,160,Philippines
2374,4,Afghanistan
2375,60,Egypt
2376,108,Laos
2377,92,India
2378,155,West Bank and Gaza Strip
2379,155,West Bank and Gaza Strip
2380,160,Philippines
2381,160,Philippines
2382,41,Central African Republic
2383,160,Philippines
2384,4,Afghanistan
2385,4,Afghanistan
2386,113,Libya
2387,147,Nigeria
2388,92,India
2389,153,Pakistan
2390,205,Thailand
2391,147,Nigeria
2392,95,Iraq
2393,95,Iraq
2394,95,Iraq
2395,95,Iraq
2396,95,Iraq
2397,95,Iraq
2398,95,Iraq
2399,95,Iraq
2400,205,Thailand
2401,205,Thailand
2402,205,Thailand
2403,113,Libya
2404,209,Turkey
2405,228,Yemen
2406,182,Somalia
2407,182,Somalia
2408,182,Somalia
2409,123,Mali
2410,182,Somalia
2411,182,Somalia
2412,182,Somalia
2413,4,Afghanistan
2414,4,Afghanistan
2415,4,Afghanistan
2416,4,Afghanistan
2417,4,Afghanistan
2418,92,India
2419,92,India
2420,92,India
2421,155,West Bank and Gaza Strip
2422,155,West Bank and Gaza Strip
2423,160,Philippines
2424,160,Philippines
2425,229,Democratic Republic of the Congo
2426,4,Afghanistan
2427,92,India
2428,160,Philippines
2429,92,India
2430,153,Pakistan
2431,92,India
2432,4,Afghanistan
2433,153,Pakistan
2434,95,Iraq
2435,205,Thailand
2436,95,Iraq
2437,95,Iraq
2438,95,Iraq
2439,95,Iraq
2440,95,Iraq
2441,209,Turkey
2442,228,Yemen
2443,205,Thailand
2444,229,Democratic Republic of the Congo
2445,229,Democratic Republic of the Congo
2446,603,United Kingdom
2447,60,Egypt
2448,160,Philippines
2449,155,West Bank and Gaza Strip
2450,160,Philippines
2451,92,India
2452,1004,South Sudan
2453,4,Afghanistan
2454,4,Afghanistan
2455,209,Turkey
2456,200,Syria
2457,200,Syria
2458,95,Iraq
2459,200,Syria
2460,92,India
2461,95,Iraq
2462,95,Iraq
2463,95,Iraq
2464,95,Iraq
2465,95,Iraq
2466,95,Iraq
2467,95,Iraq
2468,153,Pakistan
2469,182,Somalia
2470,228,Yemen
2471,113,Libya
2472,182,Somalia
2473,153,Pakistan
2474,603,United Kingdom
2475,60,Egypt
2476,603,United Kingdom
2477,4,Afghanistan
2478,4,Afghanistan
2479,160,Philippines
2480,160,Philippines
2481,160,Philippines
2482,4,Afghanistan
2483,200,Syria
2484,34,Burundi
2485,34,Burundi
2486,34,Burundi
2487,153,Pakistan
2488,4,Afghanistan
2489,41,Central African Republic
2490,195,Sudan
2491,4,Afghanistan
2492,11,Argentina
2493,147,Nigeria
2494,147,Nigeria
2495,92,India
2496,95,Iraq
2497,95,Iraq
2498,95,Iraq
2499,95,Iraq
2500,95,Iraq
2501,95,Iraq
2502,95,Iraq
2503,95,Iraq
2504,95,Iraq
2505,95,Iraq
2506,95,Iraq
2507,95,Iraq
2508,113,Libya
2509,113,Libya
2510,113,Libya
2511,60,Egypt
2512,60,Egypt
2513,209,Turkey
2514,34,Burundi
2515,603,United Kingdom
2516,4,Afghanistan
2517,160,Philippines
2518,160,Philippines
2519,92,India
2520,4,Afghanistan
2521,4,Afghanistan
2522,4,Afghanistan
2523,182,Somalia
2524,153,Pakistan
2525,60,Egypt
2526,200,Syria
2527,209,Turkey
2528,153,Pakistan
2529,92,India
2530,92,India
2531,92,India
2532,214,Ukraine
2533,159,Peru
2534,95,Iraq
2535,95,Iraq
2536,95,Iraq
2537,95,Iraq
2538,95,Iraq
2539,95,Iraq
2540,95,Iraq
2541,95,Iraq
2542,4,Afghanistan
2543,153,Pakistan
2544,4,Afghanistan
2545,182,Somalia
2546,182,Somalia
2547,182,Somalia
2548,95,Iraq
2549,113,Libya
2550,113,Libya
2551,113,Libya
2552,113,Libya
2553,113,Libya
2554,113,Libya
2555,209,Turkey
2556,60,Egypt
2557,4,Afghanistan
2558,208,Tunisia
2559,208,Tunisia
2560,208,Tunisia
2561,208,Tunisia
2562,205,Thailand
2563,160,Philippines
2564,141,Nepal
2565,95,Iraq
2566,195,Sudan
2567,160,Philippines
2568,160,Philippines
2569,45,Colombia
2570,153,Pakistan
2571,153,Pakistan
2572,92,India
2573,155,West Bank and Gaza Strip
2574,113,Libya
2575,95,Iraq
2576,97,Israel
2577,97,Israel
2578,97,Israel
2579,97,Israel
2580,155,West Bank and Gaza Strip
2581,155,West Bank and Gaza Strip
2582,155,West Bank and Gaza Strip
2583,95,Iraq
2584,95,Iraq
2585,45,Colombia
2586,95,Iraq
2587,95,Iraq
2588,95,Iraq
2589,209,Turkey
2590,43,Chile
2591,160,Philippines
2592,209,Turkey
2593,209,Turkey
2594,209,Turkey
2595,209,Turkey
2596,182,Somalia
2597,195,Sudan
2598,218,Uruguay
2599,153,Pakistan
2600,60,Egypt
2601,205,Thailand
2602,205,Thailand
2603,153,Pakistan
2604,195,Sudan
